"Date";"Open";"High";"Low";"Close";"Volume"
"2018-07-31";"7654.59";"7709.49";"7614.84";"7671.79";"2195050000"
"2018-08-01";"7701.82";"7732.68";"7670.71";"7707.29";"2223550000"
"2018-08-02";"7659.52";"7808.85";"7659.52";"7802.69";"2081300000"
"2018-08-03";"7819.23";"7824.06";"7783.30";"7812.01";"2018700000"
"2018-08-06";"7809.54";"7859.68";"7801.88";"7859.68";"2238170000"
"2018-08-07";"7878.62";"7898.20";"7868.65";"7883.66";"2197590000"
"2018-08-08";"7880.00";"7901.69";"7864.46";"7888.33";"2087850000"
"2018-08-09";"7886.52";"7923.35";"7881.06";"7891.78";"2032950000"
"2018-08-10";"7834.71";"7866.19";"7818.37";"7839.11";"2095180000"
"2018-08-13";"7848.00";"7888.66";"7814.27";"7819.71";"1914240000"
"2018-08-14";"7847.88";"7878.23";"7815.50";"7870.89";"1917360000"
"2018-08-15";"7810.02";"7832.66";"7732.69";"7774.12";"2286960000"
"2018-08-16";"7826.95";"7849.67";"7795.74";"7806.52";"1979540000"
"2018-08-17";"7786.64";"7830.78";"7752.68";"7816.33";"1843150000"
"2018-08-20";"7834.37";"7837.14";"7787.90";"7821.01";"1698970000"
"2018-08-21";"7840.09";"7897.68";"7836.79";"7859.17";"1766630000"
"2018-08-22";"7844.04";"7897.63";"7840.84";"7889.10";"1660460000"
"2018-08-23";"7886.47";"7926.32";"7866.53";"7878.46";"1879890000"
"2018-08-24";"7907.81";"7949.71";"7907.10";"7945.98";"1886600000"
"2018-08-27";"7989.64";"8024.94";"7976.60";"8017.90";"2319130000"
"2018-08-28";"8039.01";"8046.31";"8009.59";"8030.04";"1961300000"
"2018-08-29";"8044.34";"8113.56";"8042.10";"8109.69";"1897000000"
"2018-08-30";"8094.20";"8133.30";"8069.57";"8088.36";"2014450000"
"2018-08-31";"8079.31";"8119.82";"8079.31";"8109.54";"1899910000"
"2018-09-04";"8087.95";"8104.07";"8042.14";"8091.25";"2229520000"
"2018-09-05";"8073.53";"8077.84";"7962.35";"7995.17";"2596780000"
"2018-09-06";"7998.27";"8001.97";"7885.49";"7922.73";"2368680000"
"2018-09-07";"7878.79";"7962.53";"7873.93";"7902.54";"2146380000"
"2018-09-10";"7939.57";"7945.03";"7890.39";"7924.16";"2041450000"
"2018-09-11";"7894.87";"7986.32";"7880.92";"7972.47";"2336600000"
"2018-09-12";"7958.87";"7965.39";"7884.05";"7954.23";"2341850000"
"2018-09-13";"7999.93";"8037.51";"7989.85";"8013.71";"2318720000"
"2018-09-14";"8026.16";"8040.83";"7979.78";"8010.04";"2033720000"
"2018-09-17";"7992.21";"8002.78";"7890.07";"7895.79";"2284140000"
"2018-09-18";"7903.57";"7986.10";"7901.01";"7956.11";"2317990000"
"2018-09-19";"7962.55";"7976.12";"7917.73";"7950.04";"2156730000"
"2018-09-20";"7993.53";"8039.06";"7986.41";"8028.23";"2287150000"
"2018-09-21";"8041.69";"8057.26";"7979.67";"7986.96";"3706820000"
"2018-09-24";"7939.38";"7997.90";"7912.47";"7993.25";"2416380000"
"2018-09-25";"8001.59";"8014.12";"7979.29";"8007.47";"2288140000"
"2018-09-26";"8011.68";"8067.03";"7982.76";"7990.37";"2297030000"
"2018-09-27";"8021.22";"8071.56";"8017.91";"8041.97";"2053770000"
"2018-09-28";"8024.50";"8065.06";"8015.87";"8046.35";"2323940000"
"2018-10-01";"8091.50";"8107.38";"8019.77";"8037.30";"2283230000"
"2018-10-02";"8024.47";"8054.15";"7983.99";"7999.55";"2391370000"
"2018-10-03";"8034.65";"8053.93";"8012.03";"8025.09";"3057330000"
"2018-10-04";"7993.33";"7997.17";"7833.16";"7879.51";"3284550000"
"2018-10-05";"7874.76";"7902.67";"7715.97";"7788.45";"2672900000"
"2018-10-08";"7747.10";"7797.32";"7654.84";"7735.95";"2239640000"
"2018-10-09";"7728.51";"7799.75";"7718.95";"7738.02";"2459040000"
"2018-10-10";"7694.08";"7701.20";"7420.56";"7422.05";"3077330000"
"2018-10-11";"7388.07";"7493.21";"7274.04";"7329.06";"3139290000"
"2018-10-12";"7507.84";"7516.69";"7368.33";"7496.89";"2650290000"
"2018-10-15";"7473.33";"7500.93";"7400.07";"7430.74";"2148850000"
"2018-10-16";"7501.78";"7658.14";"7493.44";"7645.49";"2623300000"
"2018-10-17";"7669.26";"7670.49";"7563.09";"7642.70";"2364720000"
"2018-10-18";"7616.47";"7616.86";"7452.46";"7485.14";"2545950000"
"2018-10-19";"7530.16";"7582.89";"7428.30";"7449.03";"2532220000"
"2018-10-22";"7486.74";"7520.54";"7424.74";"7468.63";"2282400000"
"2018-10-23";"7328.55";"7472.58";"7260.13";"7437.54";"2735820000"
"2018-10-24";"7423.21";"7435.69";"7099.00";"7108.40";"2935550000"
"2018-10-25";"7197.49";"7364.82";"7178.54";"7318.34";"2741810000"
"2018-10-26";"7125.18";"7283.32";"7057.00";"7167.21";"2964780000"
"2018-10-29";"7272.42";"7295.61";"6922.83";"7050.29";"2689550000"
"2018-10-30";"7017.87";"7166.84";"7001.48";"7161.65";"2681310000"
"2018-10-31";"7276.62";"7368.49";"7270.63";"7305.90";"2899730000"
"2018-11-01";"7327.82";"7435.88";"7286.50";"7434.06";"2708880000"
"2018-11-02";"7424.02";"7466.53";"7298.68";"7356.99";"2889910000"
"2018-11-05";"7344.08";"7349.23";"7255.88";"7328.85";"2166470000"
"2018-11-06";"7326.07";"7400.64";"7320.89";"7375.96";"2285680000"
"2018-11-07";"7446.09";"7572.93";"7435.87";"7570.75";"2677530000"
"2018-11-08";"7544.17";"7566.93";"7499.71";"7530.88";"2462430000"
"2018-11-09";"7468.51";"7474.34";"7349.48";"7406.90";"2418490000"
"2018-11-12";"7364.05";"7371.09";"7193.77";"7200.87";"2289070000"
"2018-11-13";"7230.69";"7319.12";"7182.86";"7200.87";"2343940000"
"2018-11-14";"7265.39";"7285.57";"7101.17";"7136.39";"2540220000"
"2018-11-15";"7112.83";"7274.26";"7072.36";"7259.03";"2508720000"
"2018-11-16";"7193.60";"7274.86";"7171.70";"7247.87";"2438260000"
"2018-11-19";"7217.24";"7224.12";"7011.40";"7028.48";"2354020000"
"2018-11-20";"6867.43";"6994.75";"6830.76";"6908.82";"2664950000"
"2018-11-21";"6985.51";"7029.93";"6951.62";"6972.25";"1858050000"
"2018-11-23";"6919.52";"6987.89";"6919.16";"6938.98";"958950000"
"2018-11-26";"7026.50";"7083.93";"7003.12";"7081.85";"2011180000"
"2018-11-27";"7041.23";"7105.14";"7014.36";"7082.70";"2067360000"
"2018-11-28";"7135.08";"7292.71";"7090.98";"7291.59";"2390260000"
"2018-11-29";"7267.37";"7319.96";"7217.69";"7273.08";"1983460000"
"2018-11-30";"7279.30";"7332.79";"7255.68";"7330.54";"2542820000"
"2018-12-03";"7486.13";"7486.51";"7392.22";"7441.51";"2621020000"
"2018-12-04";"7407.95";"7421.11";"7150.11";"7158.43";"2635810000"
"2018-12-06";"7017.05";"7189.52";"6984.34";"7188.26";"2833870000"
"2018-12-07";"7163.49";"7205.37";"6945.27";"6969.25";"2475160000"
"2018-12-10";"6959.63";"7047.62";"6878.99";"7020.52";"2367560000"
"2018-12-11";"7121.66";"7129.83";"6983.01";"7031.83";"2246060000"
"2018-12-12";"7127.00";"7197.29";"7096.56";"7098.31";"2412300000"
"2018-12-13";"7135.28";"7154.64";"7034.82";"7070.33";"2143520000"
"2018-12-14";"6986.37";"7027.17";"6898.99";"6910.66";"2200510000"
"2018-12-17";"6886.46";"6931.81";"6710.01";"6753.73";"2665240000"
"2018-12-18";"6809.82";"6847.27";"6733.71";"6783.91";"2595400000"
"2018-12-19";"6777.59";"6868.86";"6586.50";"6636.83";"2899950000"
"2018-12-20";"6607.76";"6666.20";"6447.91";"6528.41";"3258090000"
"2018-12-21";"6573.49";"6586.68";"6304.63";"6332.99";"4534120000"
"2018-12-24";"6278.49";"6355.18";"6190.17";"6192.92";"1647270000"
"2018-12-26";"6257.86";"6555.53";"6214.34";"6554.36";"2558940000"
"2018-12-27";"6457.19";"6583.01";"6336.97";"6579.49";"2415870000"
"2018-12-28";"6616.79";"6684.18";"6529.22";"6584.52";"2199090000"
"2018-12-31";"6649.52";"6659.96";"6570.06";"6635.28";"2098560000"
"2019-01-02";"6506.91";"6693.71";"6506.88";"6665.94";"2261800000"
"2019-01-03";"6584.77";"6600.21";"6457.13";"6463.50";"2607290000"
"2019-01-04";"6567.14";"6760.69";"6554.24";"6738.86";"2579550000"
"2019-01-07";"6757.53";"6855.60";"6741.40";"6823.47";"2507550000"
"2019-01-08";"6893.44";"6909.58";"6795.86";"6897.00";"2380290000"
"2019-01-09";"6923.06";"6985.22";"6899.56";"6957.08";"2422590000"
"2019-01-10";"6908.65";"6991.37";"6877.08";"6986.07";"2179080000"
"2019-01-11";"6947.46";"6975.65";"6933.60";"6971.48";"2066500000"
"2019-01-14";"6908.03";"6936.22";"6887.48";"6905.92";"1942210000"
"2019-01-15";"6931.39";"7025.85";"6928.12";"7023.83";"2038090000"
"2019-01-16";"7033.75";"7079.63";"7028.12";"7034.69";"2149580000"
"2019-01-17";"7010.13";"7113.95";"7003.62";"7084.46";"2128840000"
"2019-01-18";"7134.10";"7185.38";"7096.62";"7157.23";"2451240000"
"2019-01-22";"7109.57";"7110.16";"6979.81";"7020.36";"2380950000"
"2019-01-23";"7061.65";"7084.85";"6953.23";"7025.77";"2274420000"
"2019-01-24";"7042.25";"7078.96";"7029.95";"7073.46";"2400290000"
"2019-01-25";"7128.18";"7174.56";"7111.09";"7164.86";"2440840000"
"2019-01-28";"7075.01";"7086.30";"7034.25";"7085.68";"2435480000"
"2019-01-29";"7087.49";"7092.29";"7011.47";"7028.29";"2089690000"
"2019-01-30";"7094.79";"7201.31";"7065.57";"7183.08";"2544050000"
"2019-01-31";"7208.17";"7303.12";"7205.95";"7281.74";"2918710000"
"2019-02-01";"7256.37";"7299.94";"7243.41";"7263.87";"2383430000"
"2019-02-04";"7266.28";"7348.23";"7261.07";"7347.54";"2099470000"
"2019-02-05";"7356.34";"7408.68";"7355.36";"7402.08";"2265520000"
"2019-02-06";"7400.44";"7410.77";"7346.72";"7375.28";"2167130000"
"2019-02-07";"7316.50";"7336.74";"7235.05";"7288.35";"2295080000"
"2019-02-08";"7232.30";"7299.44";"7225.14";"7298.20";"2086260000"
"2019-02-11";"7327.37";"7343.56";"7290.03";"7307.90";"1897800000"
"2019-02-12";"7358.85";"7419.43";"7349.80";"7414.62";"2124330000"
"2019-02-13";"7437.46";"7461.66";"7413.84";"7420.38";"2093800000"
"2019-02-14";"7390.25";"7454.42";"7375.71";"7426.95";"2103370000"
"2019-02-15";"7468.57";"7477.28";"7440.26";"7472.41";"2257750000"
"2019-02-19";"7450.75";"7507.79";"7450.27";"7486.77";"2120790000"
"2019-02-20";"7490.31";"7513.70";"7455.25";"7489.07";"2181760000"
"2019-02-21";"7475.41";"7485.75";"7430.89";"7459.71";"2119080000"
"2019-02-22";"7481.63";"7527.54";"7479.01";"7527.54";"2417680000"
"2019-02-25";"7585.30";"7602.69";"7551.61";"7554.46";"2363140000"
"2019-02-26";"7535.29";"7573.22";"7524.31";"7549.30";"2257710000"
"2019-02-27";"7526.42";"7562.29";"7485.39";"7554.51";"2423360000"
"2019-02-28";"7533.31";"7561.90";"7516.48";"7532.53";"2647080000"
"2019-03-01";"7587.45";"7603.04";"7540.75";"7595.35";"2463190000"
"2019-03-04";"7636.62";"7643.66";"7501.56";"7577.57";"2569590000"
"2019-03-05";"7582.29";"7598.66";"7543.54";"7576.36";"2142610000"
"2019-03-06";"7575.38";"7579.02";"7499.87";"7505.92";"2242810000"
"2019-03-07";"7483.79";"7489.08";"7397.19";"7421.46";"2440840000"
"2019-03-08";"7334.35";"7411.52";"7332.92";"7408.14";"2245430000"
"2019-03-11";"7442.56";"7558.23";"7442.40";"7558.06";"2226950000"
"2019-03-12";"7571.85";"7611.13";"7560.46";"7591.03";"2161400000"
"2019-03-13";"7621.38";"7677.07";"7619.46";"7643.41";"2366350000"
"2019-03-14";"7644.79";"7653.10";"7627.02";"7630.91";"2176510000"
"2019-03-15";"7658.41";"7714.96";"7652.04";"7688.53";"3447190000"
"2019-03-18";"7696.38";"7737.67";"7677.74";"7714.48";"2274490000"
"2019-03-19";"7747.40";"7767.89";"7699.15";"7723.95";"2433160000"
"2019-03-20";"7721.95";"7779.24";"7674.04";"7728.97";"2424400000"
"2019-03-21";"7705.43";"7850.11";"7705.43";"7838.96";"2483580000"
"2019-03-22";"7800.25";"7817.83";"7642.57";"7642.67";"2490730000"
"2019-03-25";"7618.98";"7662.38";"7579.29";"7637.54";"2130230000"
"2019-03-26";"7700.00";"7738.17";"7649.21";"7691.52";"2068900000"
"2019-03-27";"7702.05";"7712.84";"7582.09";"7643.38";"2221650000"
"2019-03-28";"7660.07";"7689.16";"7619.82";"7669.17";"1902060000"
"2019-03-29";"7726.71";"7733.62";"7688.51";"7729.32";"2233470000"
"2019-04-01";"7800.24";"7831.45";"7777.09";"7828.91";"2198050000"
"2019-04-02";"7824.61";"7854.92";"7811.28";"7848.69";"2110100000"
"2019-04-03";"7891.18";"7938.26";"7870.90";"7895.55";"2487210000"
"2019-04-04";"7894.26";"7917.65";"7844.96";"7891.78";"2094200000"
"2019-04-05";"7914.51";"7940.45";"7909.14";"7938.69";"2148730000"
"2019-04-08";"7924.89";"7955.90";"7891.85";"7953.88";"2069190000"
"2019-04-09";"7924.77";"7945.55";"7897.61";"7909.28";"2067570000"
"2019-04-10";"7922.73";"7965.33";"7916.90";"7964.24";"1998280000"
"2019-04-11";"7975.20";"7975.20";"7933.41";"7947.36";"1956840000"
"2019-04-12";"7984.15";"7992.09";"7952.61";"7984.16";"1955290000"
"2019-04-15";"7987.16";"7993.33";"7933.57";"7976.01";"1816920000"
"2019-04-16";"8000.57";"8017.56";"7978.81";"8000.23";"2095330000"
"2019-04-17";"8044.97";"8052.40";"7973.38";"7996.08";"2290690000"
"2019-04-18";"7998.45";"8002.31";"7950.97";"7998.06";"2089360000"
"2019-04-22";"7969.37";"8017.15";"7965.90";"8015.27";"1776060000"
"2019-04-23";"8026.75";"8128.87";"8023.81";"8120.82";"2075070000"
"2019-04-24";"8122.88";"8139.55";"8101.70";"8102.01";"2022490000"
"2019-04-25";"8150.85";"8151.84";"8075.41";"8118.68";"2063270000"
"2019-04-26";"8100.28";"8146.42";"8060.89";"8146.40";"1971270000"
"2019-04-29";"8147.65";"8176.08";"8136.41";"8161.85";"1761110000"
"2019-04-30";"8104.91";"8124.61";"8050.55";"8095.39";"2115770000"
"2019-05-01";"8132.93";"8146.00";"8048.23";"8049.64";"2247420000"
"2019-05-02";"8046.48";"8094.06";"7976.77";"8036.77";"2158600000"
"2019-05-03";"8092.88";"8164.71";"8084.80";"8164.00";"2046040000"
"2019-05-06";"7981.85";"8135.54";"7981.85";"8123.29";"1966120000"
"2019-05-07";"8043.52";"8070.97";"7899.02";"7963.76";"2376660000"
"2019-05-08";"7946.24";"8004.49";"7923.35";"7943.32";"2175100000"
"2019-05-09";"7853.21";"7929.78";"7796.16";"7910.59";"2520770000"
"2019-05-10";"7881.31";"7949.34";"7759.34";"7916.94";"2387720000"
"2019-05-13";"7720.07";"7760.83";"7627.22";"7647.02";"2478860000"
"2019-05-14";"7689.66";"7776.20";"7665.30";"7734.49";"2084850000"
"2019-05-15";"7682.80";"7838.72";"7682.24";"7822.15";"2001530000"
"2019-05-16";"7832.58";"7946.23";"7826.67";"7898.05";"2163120000"
"2019-05-17";"7829.03";"7918.71";"7810.35";"7816.28";"2134120000"
"2019-05-20";"7714.06";"7747.27";"7678.35";"7702.38";"2122410000"
"2019-05-21";"7765.57";"7804.44";"7752.92";"7785.72";"1993210000"
"2019-05-22";"7749.80";"7786.33";"7738.35";"7750.84";"1881830000"
"2019-05-23";"7660.72";"7665.15";"7585.32";"7628.28";"2243420000"
"2019-05-24";"7675.57";"7694.15";"7631.25";"7637.01";"1682920000"
"2019-05-28";"7655.66";"7693.74";"7603.76";"7607.35";"2352670000"
"2019-05-29";"7553.02";"7581.11";"7503.94";"7547.31";"2278790000"
"2019-05-30";"7565.46";"7595.90";"7527.66";"7567.72";"1872000000"
"2019-05-31";"7470.95";"7506.86";"7448.23";"7453.15";"2236940000"
"2019-06-03";"7441.21";"7457.66";"7292.22";"7333.02";"2576920000"
"2019-06-04";"7413.94";"7529.50";"7385.02";"7527.12";"2369150000"
"2019-06-05";"7585.68";"7589.47";"7498.17";"7575.48";"2115570000"
"2019-06-06";"7582.24";"7634.12";"7546.22";"7615.55";"2070940000"
"2019-06-07";"7652.97";"7767.02";"7647.91";"7742.10";"2066020000"
"2019-06-10";"7798.87";"7895.44";"7795.76";"7823.17";"2049370000"
"2019-06-11";"7901.04";"7909.99";"7798.63";"7822.57";"2114680000"
"2019-06-12";"7803.13";"7819.16";"7773.97";"7792.72";"1952790000"
"2019-06-13";"7822.56";"7848.36";"7813.60";"7837.13";"1838930000"
"2019-06-14";"7807.19";"7819.21";"7778.12";"7796.66";"1804340000"
"2019-06-17";"7819.43";"7865.98";"7812.61";"7845.02";"1935290000"
"2019-06-18";"7920.98";"8005.21";"7911.67";"7953.88";"2244920000"
"2019-06-19";"7970.26";"7998.59";"7930.38";"7987.32";"2014080000"
"2019-06-20";"8087.45";"8088.88";"7996.87";"8051.34";"2053530000"
"2019-06-21";"8028.69";"8073.02";"8011.20";"8031.71";"2894340000"
"2019-06-24";"8040.58";"8047.56";"8004.63";"8005.70";"2070370000"
"2019-06-25";"8005.27";"8007.31";"7879.15";"7884.72";"2127310000"
"2019-06-26";"7933.92";"7974.28";"7903.07";"7909.97";"2104750000"
"2019-06-27";"7939.36";"7976.58";"7935.47";"7967.76";"2023120000"
"2019-06-28";"7988.76";"8010.15";"7961.46";"8006.24";"4078990000"
"2019-07-01";"8145.85";"8150.45";"8059.29";"8091.16";"2208900000"
"2019-07-02";"8086.65";"8109.37";"8063.11";"8109.09";"1946320000"
"2019-07-03";"8129.57";"8170.23";"8122.34";"8170.23";"1548190000"
"2019-07-05";"8123.28";"8171.97";"8093.66";"8161.79";"149410000"
"2019-07-08";"8112.91";"8161.79";"8078.39";"8098.38";"177320000"
"2019-07-09";"8061.41";"8146.98";"8061.32";"8141.73";"1866770000"
"2019-07-10";"8183.19";"8228.60";"8160.56";"8202.53";"2060510000"
"2019-07-11";"8219.28";"8226.18";"8171.63";"8196.04";"1966970000"
"2019-07-12";"8209.20";"8245.66";"8201.52";"8244.14";"1824870000"
"2019-07-15";"8263.18";"8264.78";"8236.27";"8258.19";"1783980000"
"2019-07-16";"8251.66";"8259.75";"8204.23";"8222.80";"1933960000"
"2019-07-17";"8224.00";"8230.67";"8184.66";"8185.21";"1846960000"
"2019-07-18";"8151.76";"8215.58";"8135.12";"8207.24";"2016310000"
"2019-07-19";"8241.34";"8245.78";"8144.63";"8146.49";"1878730000"
"2019-07-22";"8171.99";"8218.42";"8171.54";"8204.14";"1845770000"
"2019-07-23";"8242.50";"8251.83";"8193.89";"8251.40";"1832220000"
"2019-07-24";"8227.36";"8321.81";"8226.50";"8321.50";"1947550000"
"2019-07-25";"8294.68";"8295.95";"8233.40";"8238.54";"2023130000"
"2019-07-26";"8294.30";"8339.64";"8291.12";"8330.21";"1954350000"
"2019-07-29";"8325.10";"8325.28";"8247.37";"8293.33";"1874780000"
"2019-07-30";"8231.77";"8295.46";"8228.02";"8273.61";"1884300000"
"2019-07-31";"8290.80";"8299.83";"8110.02";"8175.42";"2667060000"
"2019-08-01";"8190.56";"8311.04";"8080.52";"8111.12";"2792650000"
